GalaxyGalaxy,Accion,14810,2
EmpireLegend,Accion,11546,58
WarriorLegend,Accion,12679,26
GalaxyGalaxy,Accion,32027,6
GalaxyLegend,Aventura,4646,49
EmpireLast,Accion,56363,28
LegendLast,Estrategia,33221,44
DragonLast,Simulacion,26831,42
EmpireLegend,Simulacion,24832,84
WarriorDragon,Accion,48083,99
LegendLast,Accion,32556,49
DragonEmpire,Accion,28850,63
EmpireGalaxy,Aventura,44127,1
EmpireGalaxy,Simulacion,50667,8
EmpireDragon,Accion,59024,8
EmpireLegend,Estrategia,26547,75
LastGalaxy,Estrategia,13045,94
EmpireWarrior,Aventura,58044,3
LegendEmpire,Estrategia,66027,71
DragonWarrior,Simulacion,12478,23
EmpireLegend,Aventura,6465,4
EmpireLast,Simulacion,4857,14
WarriorLegend,Aventura,69850,90
EmpireGalaxy,Simulacion,18314,53
GalaxyGalaxy,Accion,2491,55
DragonGalaxy,Simulacion,39559,97
LegendWarrior,RPG,36867,16
LegendLast,Accion,46891,60
LastWarrior,Estrategia,68885,27
DragonWarrior,RPG,26228,32
WarriorDragon,Aventura,63831,83
LegendEmpire,Simulacion,63498,44
LegendLast,RPG,66173,31
DragonEmpire,RPG,12658,58
WarriorGalaxy,Accion,16000,12
LastLegend,Estrategia,39550,81
WarriorGalaxy,Estrategia,37172,58
DragonWarrior,RPG,12337,51
WarriorDragon,Aventura,12747,67
WarriorDragon,Simulacion,8652,6
LegendLegend,Simulacion,55511,16
LegendDragon,Simulacion,39946,38
DragonDragon,Accion,42795,83
LegendGalaxy,Estrategia,27588,15
WarriorEmpire,Aventura,16243,81
DragonEmpire,Estrategia,43988,52
DragonLegend,Aventura,8228,11
EmpireLast,Aventura,10783,24
LegendWarrior,Accion,60600,11
WarriorGalaxy,Estrategia,36581,59
GalaxyLast,RPG,27091,12
LastLegend,Estrategia,9481,41
DragonEmpire,Estrategia,18804,78
LastLegend,Accion,8430,25
DragonLast,Accion,36862,18
GalaxyDragon,Aventura,45715,16
WarriorWarrior,Estrategia,45999,52
LegendGalaxy,Estrategia,38675,11
LastLast,Accion,69702,71
LastWarrior,Estrategia,3360,39
LastDragon,Accion,30806,58
LastGalaxy,RPG,60284,48
LastLegend,Estrategia,27102,15
DragonDragon,RPG,46686,2
LastEmpire,Estrategia,5732,87
WarriorDragon,Simulacion,24652,4
GalaxyDragon,Aventura,22988,7
LastLegend,RPG,59145,84
DragonLegend,Simulacion,59798,70
EmpireGalaxy,Simulacion,28163,72
WarriorDragon,RPG,4368,59
WarriorWarrior,Simulacion,6626,53
EmpireDragon,Accion,13169,56
LegendLegend,Aventura,67829,2
LegendLegend,Estrategia,46628,53
LastGalaxy,Accion,6623,93
GalaxyLegend,Accion,51098,28
WarriorGalaxy,Estrategia,53273,53
LegendLegend,Estrategia,65228,41
DragonLegend,Simulacion,7952,11
WarriorLegend,Accion,16002,31
LegendLegend,Estrategia,16772,100
DragonDragon,Aventura,46566,39
WarriorLast,Aventura,24808,10
DragonLegend,Simulacion,33232,40
LegendLast,Aventura,26994,53
DragonWarrior,RPG,34536,18
LegendLegend,Simulacion,45020,82
LegendDragon,Accion,22582,4
GalaxyWarrior,Estrategia,31704,90
EmpireEmpire,RPG,2524,39
LastEmpire,RPG,68107,36
LegendGalaxy,Estrategia,21464,73
LegendLast,RPG,35171,70
LegendGalaxy,Estrategia,36266,66
LastLegend,Simulacion,26297,79
DragonLegend,Estrategia,5931,47
DragonGalaxy,RPG,42550,87
LegendLegend,Accion,45543,19
EmpireWarrior,Accion,45139,10
GalaxyDragon,Estrategia,45336,83
WarriorWarrior,RPG,52797,26
LastWarrior,Simulacion,38954,65
DragonGalaxy,Aventura,37164,27
LegendDragon,Simulacion,1908,100
DragonWarrior,Aventura,12529,54
DragonDragon,Simulacion,31218,67
WarriorLegend,Aventura,55410,39
WarriorEmpire,RPG,35663,12
DragonGalaxy,Aventura,23057,27
GalaxyLegend,Estrategia,15437,10
DragonDragon,Accion,55180,70
EmpireGalaxy,RPG,61310,66
WarriorLast,Simulacion,6280,2
EmpireLegend,Simulacion,69158,79
GalaxyGalaxy,Simulacion,15887,96
GalaxyWarrior,Simulacion,48937,56
DragonWarrior,RPG,45456,20
LastLast,RPG,15418,88
EmpireEmpire,Aventura,9115,51
GalaxyWarrior,Simulacion,7986,77
LastGalaxy,RPG,16691,9
GalaxyGalaxy,Accion,1701,21
DragonEmpire,Estrategia,49070,64
GalaxyGalaxy,Estrategia,59559,79
LastLegend,RPG,67293,20
WarriorGalaxy,Estrategia,60596,6
GalaxyLegend,Aventura,39779,27
LegendGalaxy,RPG,6169,1
EmpireLegend,Aventura,27335,37
GalaxyGalaxy,RPG,25851,23
EmpireLegend,Simulacion,17052,10
WarriorLegend,Aventura,39425,95
LegendEmpire,RPG,31247,65
WarriorLast,Aventura,15474,40
DragonLegend,RPG,51812,0
GalaxyLegend,Aventura,10757,19
LegendDragon,RPG,27965,97
LegendLast,Accion,65509,63
LegendWarrior,RPG,63309,27
LastEmpire,Simulacion,52878,58
EmpireDragon,RPG,1770,34
WarriorLegend,Estrategia,17756,42
WarriorDragon,Accion,52836,19
EmpireEmpire,Accion,561,96
GalaxyDragon,Estrategia,19807,14
EmpireWarrior,Accion,40057,31
WarriorEmpire,Estrategia,25662,49
DragonGalaxy,RPG,8154,70
LastGalaxy,Simulacion,49454,90
EmpireLegend,Estrategia,14641,59
DragonWarrior,Simulacion,8695,93
GalaxyWarrior,Aventura,62665,30
DragonGalaxy,RPG,7500,74
WarriorDragon,Estrategia,31540,96
EmpireLegend,Simulacion,57727,67
EmpireDragon,Accion,21757,75
LastLast,Estrategia,47467,22
WarriorWarrior,Accion,22268,99
WarriorLast,Aventura,24355,67
EmpireDragon,RPG,13133,22
EmpireLegend,Simulacion,29244,55
LastEmpire,Estrategia,22086,46
EmpireEmpire,Simulacion,16610,34
LastLast,Estrategia,30622,95
DragonWarrior,Aventura,21605,55
DragonEmpire,Estrategia,10834,21
DragonLegend,Estrategia,22518,31
LastWarrior,Accion,60645,71
WarriorLast,Simulacion,66208,86
EmpireDragon,Aventura,616,53
LastLegend,Estrategia,23267,81
LastLast,RPG,63180,35
WarriorLast,Estrategia,32957,31
LastDragon,Aventura,24904,83
WarriorWarrior,Aventura,64357,90
WarriorWarrior,Aventura,21077,87
EmpireWarrior,RPG,29159,60
EmpireEmpire,Accion,4105,97
WarriorLast,RPG,27888,41
DragonDragon,RPG,10825,92
LegendDragon,RPG,45694,12
EmpireEmpire,Aventura,2444,58
WarriorEmpire,Estrategia,65885,53
LastLegend,Accion,36662,83
EmpireGalaxy,RPG,67961,76
LegendGalaxy,Accion,32575,68
DragonLegend,RPG,28483,52
EmpireEmpire,Accion,47821,72
LegendGalaxy,Accion,33427,21
GalaxyEmpire,RPG,3323,6
EmpireLegend,Accion,16691,21
LegendEmpire,RPG,2796,98
GalaxyWarrior,Estrategia,41137,82
LegendDragon,Aventura,27532,20
LastGalaxy,Estrategia,22413,68
DragonLast,Accion,15314,3
LegendWarrior,RPG,61943,4
LegendLegend,Accion,14026,93
DragonDragon,Simulacion,43610,51
GalaxyEmpire,Aventura,54171,23
LastLegend,RPG,69322,57
LegendLegend,Simulacion,2780,98
LastEmpire,Accion,40477,52
WarriorGalaxy,Accion,7322,32
LastLegend,Estrategia,68532,13
LastLast,Aventura,9706,14
LegendLegend,Estrategia,57918,52
LegendWarrior,Estrategia,60756,82
EmpireLast,RPG,33669,21
LegendLegend,Estrategia,60246,79
EmpireEmpire,RPG,36308,83
DragonEmpire,Aventura,50292,27
DragonGalaxy,Accion,47874,49
LegendGalaxy,Estrategia,62672,41
EmpireEmpire,Estrategia,35950,66
LastGalaxy,Accion,47782,87
GalaxyDragon,Estrategia,65733,40
DragonGalaxy,Aventura,55954,60
DragonLegend,Aventura,19551,14
LastEmpire,Estrategia,49771,9
WarriorLast,Aventura,54423,8
GalaxyEmpire,Accion,39135,95
EmpireLegend,Accion,59032,24
EmpireLast,Accion,36829,67
DragonWarrior,Aventura,4859,24
GalaxyDragon,Simulacion,27906,85
LastDragon,Aventura,22019,44
EmpireLegend,Accion,22544,58
GalaxyGalaxy,Simulacion,8219,10
WarriorGalaxy,Simulacion,61392,99
WarriorEmpire,Simulacion,34602,99
DragonGalaxy,Estrategia,59228,23
LegendWarrior,Aventura,5859,61
DragonLegend,Aventura,67536,82
WarriorLast,Simulacion,14373,73
EmpireWarrior,Accion,5098,89
LastLast,RPG,69276,72
DragonEmpire,Estrategia,7078,74
DragonWarrior,RPG,31878,7
DragonLegend,Simulacion,53332,28
EmpireLegend,Simulacion,22793,28
LegendLegend,RPG,27710,51
WarriorLegend,RPG,54783,0
EmpireLast,Estrategia,64032,67
EmpireLast,Accion,45477,49
GalaxyDragon,Estrategia,25320,49
EmpireDragon,RPG,18704,58
LegendLast,Simulacion,48225,59
DragonGalaxy,Simulacion,38950,94
WarriorWarrior,Accion,7136,81
DragonEmpire,Simulacion,45559,34
LegendDragon,Simulacion,63659,8
GalaxyDragon,Estrategia,16498,70
LegendLast,Accion,26464,69
DragonLast,Aventura,66923,74
LastWarrior,Simulacion,22868,50
WarriorLegend,RPG,2240,61
LastLast,Simulacion,42405,56
WarriorWarrior,Accion,69807,9
WarriorLast,Estrategia,32574,42
GalaxyLast,RPG,39394,29
LegendEmpire,Accion,13228,27
WarriorDragon,Aventura,5345,81
GalaxyEmpire,Aventura,1080,83
GalaxyGalaxy,RPG,48714,51
DragonGalaxy,Estrategia,65950,100
WarriorLast,Simulacion,12931,55
GalaxyLegend,RPG,65052,52
LegendLast,Estrategia,36572,39
DragonEmpire,Simulacion,66007,68
LegendDragon,Aventura,30201,57
GalaxyLast,Simulacion,11227,81
EmpireWarrior,Accion,51726,16
WarriorEmpire,Estrategia,52938,59
WarriorLast,Aventura,67227,41
DragonGalaxy,Estrategia,58694,65
DragonGalaxy,Accion,64388,30
DragonDragon,Simulacion,12896,43
EmpireDragon,Accion,36416,16
GalaxyLegend,Accion,64813,30
DragonDragon,Simulacion,52102,48
WarriorDragon,Estrategia,3810,16
EmpireDragon,Estrategia,33227,12
EmpireGalaxy,Accion,62118,89
LastLast,Estrategia,13650,100
LastEmpire,Aventura,50998,96
LastEmpire,RPG,33398,54
DragonGalaxy,Estrategia,18105,9
LastLegend,RPG,60469,67
WarriorLegend,Simulacion,66719,13
DragonLegend,Simulacion,54425,29
DragonLast,Simulacion,37838,57
LastWarrior,RPG,6209,64
WarriorEmpire,Accion,32297,72
LastDragon,Simulacion,62313,92
DragonWarrior,Accion,40465,57
LegendLegend,RPG,65755,74
DragonGalaxy,Aventura,59604,48
GalaxyLast,RPG,61093,95
LastLegend,Accion,30385,28
LastGalaxy,RPG,55933,54
EmpireGalaxy,Estrategia,10198,64
LastGalaxy,Estrategia,65412,94
GalaxyGalaxy,RPG,41495,8
LegendEmpire,Accion,13556,40
LastWarrior,RPG,46060,53
GalaxyWarrior,Simulacion,29288,98
EmpireDragon,RPG,32354,27
WarriorDragon,Accion,63049,21
GalaxyLast,Aventura,69723,89
EmpireDragon,Estrategia,16754,22
GalaxyDragon,Simulacion,59566,9
WarriorGalaxy,Simulacion,48142,17
LegendDragon,Estrategia,14219,51
GalaxyLast,Accion,36896,78
EmpireLegend,Estrategia,7923,51
LegendEmpire,Estrategia,47275,97
GalaxyLegend,Accion,10548,27
DragonLegend,RPG,26936,50
EmpireLast,Estrategia,50792,71
GalaxyEmpire,RPG,23190,88
DragonWarrior,Aventura,69760,55
GalaxyLast,RPG,39842,91
LegendLast,Accion,18125,47
LegendLast,Estrategia,7480,57
DragonDragon,Accion,52891,55
LastLast,Simulacion,46130,8
GalaxyLegend,Simulacion,17177,52
DragonLegend,Accion,63990,83
GalaxyLegend,RPG,69818,78
EmpireWarrior,Accion,40413,66
LegendLast,Simulacion,1804,81
LegendLast,Estrategia,20187,2
EmpireGalaxy,RPG,46559,44
LegendEmpire,Estrategia,43700,35
LastWarrior,Accion,10445,6
WarriorWarrior,Accion,56325,45
EmpireWarrior,Simulacion,1859,60
WarriorLast,Accion,33119,88
DragonLast,Aventura,61574,68
DragonWarrior,Simulacion,60744,41
LastGalaxy,Aventura,54265,20
EmpireDragon,Estrategia,36599,44
WarriorEmpire,Simulacion,43852,73
EmpireDragon,Aventura,43901,3
DragonWarrior,Aventura,60487,17
EmpireLast,RPG,24444,51
LastDragon,Aventura,53977,93
LegendEmpire,Simulacion,59816,70
GalaxyLast,Accion,7751,9
LegendLegend,RPG,63698,50
DragonEmpire,Estrategia,43978,48
EmpireLegend,RPG,57568,96
LastDragon,RPG,18598,65
EmpireLast,Estrategia,63806,68
EmpireLegend,Simulacion,37360,60
LegendLegend,Aventura,33821,20
LastLast,Accion,14763,37
WarriorEmpire,Aventura,44009,91
EmpireDragon,Estrategia,27501,24
LegendDragon,RPG,30281,23
LegendLast,Simulacion,31858,64
DragonLast,Simulacion,60151,74
LastLast,Estrategia,9235,5
DragonEmpire,Aventura,22280,24
DragonDragon,Accion,41536,35
EmpireGalaxy,Accion,31328,23
GalaxyGalaxy,Accion,16232,83
WarriorGalaxy,Simulacion,31465,27
EmpireLegend,Accion,60615,83
EmpireWarrior,Simulacion,53870,32
WarriorGalaxy,Accion,32202,39
DragonEmpire,Accion,10326,2
LegendDragon,Simulacion,28472,89
LegendEmpire,Aventura,51976,1
WarriorLegend,Estrategia,29933,94
DragonDragon,Accion,63119,23
GalaxyGalaxy,Simulacion,59386,82
LastWarrior,Simulacion,13551,33
LastEmpire,Accion,32428,22
WarriorWarrior,Estrategia,14030,18
LastDragon,Estrategia,31391,66
GalaxyGalaxy,Estrategia,25415,6
WarriorDragon,Aventura,27160,64
GalaxyWarrior,Estrategia,30333,30
WarriorLast,Simulacion,5734,55
WarriorDragon,Estrategia,13472,24
LegendWarrior,Estrategia,65707,28
DragonGalaxy,RPG,26993,100
DragonLast,Estrategia,39507,26
EmpireLegend,Simulacion,1844,57
WarriorDragon,RPG,60396,9
GalaxyGalaxy,Accion,25585,67
LastLegend,Simulacion,909,4
DragonEmpire,Estrategia,22256,12
EmpireEmpire,Accion,21061,3
GalaxyWarrior,RPG,705,27
WarriorEmpire,Estrategia,51238,64
LegendDragon,Simulacion,5361,56
LastWarrior,Simulacion,41201,81
EmpireLegend,RPG,63387,27
LastDragon,Aventura,67465,69
WarriorEmpire,Estrategia,23042,82
DragonLast,RPG,31714,56
EmpireDragon,Accion,56842,46
WarriorEmpire,RPG,41714,90
WarriorGalaxy,Estrategia,7462,13
LegendLegend,Simulacion,4991,69
WarriorDragon,RPG,48415,2
DragonLast,Estrategia,53262,16
EmpireWarrior,Estrategia,65689,10
EmpireGalaxy,Simulacion,21305,11
LastLast,Aventura,62693,26
LegendGalaxy,Simulacion,57219,58
LegendWarrior,Accion,32954,31
DragonDragon,Accion,58291,26
LastWarrior,Aventura,23862,21
EmpireEmpire,Aventura,12984,18
DragonWarrior,Simulacion,21904,8
WarriorLegend,Aventura,7022,52
WarriorWarrior,Accion,752,90
LastLegend,Aventura,69909,62
WarriorLegend,Estrategia,906,50
LegendGalaxy,Simulacion,53167,70
LastGalaxy,Simulacion,4947,22
LegendEmpire,Simulacion,11455,31
DragonWarrior,RPG,64051,37
EmpireDragon,RPG,69758,7
LegendLegend,Accion,12663,96
LastEmpire,Accion,23473,99
GalaxyLast,Aventura,50852,55
WarriorWarrior,Simulacion,34069,10
DragonWarrior,Simulacion,45298,3
EmpireLegend,RPG,54331,84
WarriorGalaxy,RPG,22788,74
WarriorLegend,RPG,14215,8
WarriorGalaxy,Estrategia,23066,14
WarriorWarrior,Estrategia,6092,74
WarriorGalaxy,RPG,69363,57
DragonGalaxy,Simulacion,57701,52
LegendDragon,Accion,14945,41
LastEmpire,Estrategia,64331,77
WarriorLast,Accion,56384,7
WarriorDragon,Estrategia,46219,33
GalaxyGalaxy,Aventura,63315,98
LegendEmpire,RPG,18494,22
EmpireLegend,Simulacion,46314,41
LastGalaxy,Aventura,6661,85
LastWarrior,RPG,36085,27
LegendEmpire,RPG,1464,52
LegendLast,Simulacion,52829,87
WarriorWarrior,Estrategia,18974,6
GalaxyDragon,Aventura,24040,12
WarriorWarrior,Estrategia,60661,38
EmpireDragon,RPG,12332,71
LastLast,RPG,253,11
LastEmpire,Simulacion,2911,63
DragonLast,RPG,6233,48
DragonDragon,RPG,12607,42
DragonWarrior,Estrategia,29119,42
LegendLast,Aventura,53615,74
LegendGalaxy,Aventura,4364,70
LastGalaxy,Simulacion,42047,68
LegendLast,Estrategia,12185,48
EmpireLast,Aventura,46169,73
DragonEmpire,Estrategia,52550,80
DragonLast,Simulacion,22987,7
GalaxyGalaxy,RPG,50241,16
DragonDragon,Estrategia,1432,13
EmpireGalaxy,Estrategia,23383,74
LastWarrior,Aventura,12584,81
LastDragon,Aventura,23212,15
EmpireLegend,Accion,64082,89
LegendGalaxy,Simulacion,45076,37
LastLast,Estrategia,31039,1
WarriorDragon,RPG,61460,55
WarriorLegend,Simulacion,65788,1
EmpireWarrior,Simulacion,55716,94
GalaxyGalaxy,Estrategia,11092,0
DragonLegend,Simulacion,68030,67
GalaxyDragon,Aventura,50427,60
LegendEmpire,Aventura,51171,25
DragonWarrior,RPG,6563,7
LegendLegend,Estrategia,30084,15
EmpireDragon,RPG,7079,7
LegendGalaxy,Aventura,3146,5
GalaxyLast,Estrategia,15105,43
EmpireGalaxy,Estrategia,26349,54
LastEmpire,Estrategia,23592,24
LastLegend,Aventura,27513,53
LegendGalaxy,RPG,66834,62
DragonEmpire,Aventura,54114,57
GalaxyEmpire,RPG,42982,44
GalaxyEmpire,Estrategia,56084,17
DragonDragon,Simulacion,64112,69
LegendWarrior,Estrategia,12217,11
WarriorEmpire,Aventura,15017,40
GalaxyLegend,Simulacion,65081,31
EmpireDragon,Simulacion,61160,15
DragonDragon,RPG,2979,57
LegendLegend,Aventura,40207,47
LastDragon,Estrategia,61167,6
LegendLast,Simulacion,33774,84
EmpireLegend,Accion,15544,88
WarriorEmpire,Estrategia,50656,79
LastDragon,Accion,26077,22
GalaxyWarrior,RPG,22472,54
EmpireDragon,Aventura,11322,38
GalaxyLegend,RPG,32864,32
WarriorWarrior,Accion,41530,17
LegendLast,RPG,64660,21
DragonEmpire,RPG,34683,55
WarriorLegend,RPG,24734,23
GalaxyLast,Accion,7734,93
GalaxyDragon,Accion,63905,92
WarriorWarrior,Accion,67844,81
DragonDragon,Aventura,589,90
WarriorDragon,RPG,4548,99
LegendWarrior,Accion,39963,62
LegendLast,Aventura,1541,31
LegendLegend,Aventura,51308,63
GalaxyLast,Accion,58254,20
DragonLegend,Simulacion,57497,32
DragonWarrior,Aventura,49056,71
DragonDragon,Simulacion,20797,17
WarriorDragon,Estrategia,251,89
DragonDragon,Simulacion,4025,100
GalaxyLegend,Accion,33101,41
LegendLast,Estrategia,25252,52
LastDragon,Estrategia,69430,40
LegendDragon,Simulacion,28432,89
LegendGalaxy,Aventura,41480,22
DragonGalaxy,Aventura,19016,76
DragonEmpire,Accion,59502,68
DragonWarrior,Accion,46283,25
WarriorDragon,Simulacion,51656,52
LegendLast,Simulacion,62414,46
LastEmpire,Simulacion,37763,35
WarriorLegend,Simulacion,19351,90
GalaxyLast,Estrategia,16753,23
GalaxyEmpire,Estrategia,64640,38
WarriorLast,Estrategia,28583,72
LastGalaxy,Estrategia,49885,23
WarriorLast,Aventura,4767,96
DragonWarrior,Accion,61013,6
LastEmpire,Estrategia,18773,12
WarriorLegend,Simulacion,39301,99
EmpireEmpire,Estrategia,21597,79
GalaxyLegend,Accion,38702,54
EmpireEmpire,Simulacion,54002,94
DragonLast,Simulacion,51646,38
LegendGalaxy,Aventura,58922,80
LastEmpire,Accion,31817,8
LegendDragon,Aventura,41217,96
EmpireLast,RPG,39797,48
EmpireLegend,Aventura,8713,93
LegendLast,Accion,69704,16
WarriorWarrior,Simulacion,19989,50
LastEmpire,RPG,14957,100
EmpireLegend,Simulacion,65550,15
GalaxyLast,Estrategia,40400,73
DragonLast,Estrategia,54204,75
LastWarrior,Simulacion,59126,91
WarriorDragon,Simulacion,62158,54
WarriorLast,Estrategia,39423,76
WarriorLast,RPG,45209,65
EmpireWarrior,RPG,50773,31
DragonLast,Aventura,23704,83
LegendDragon,RPG,48968,39
GalaxyWarrior,Simulacion,40983,52
WarriorWarrior,RPG,19921,66
GalaxyWarrior,RPG,40354,75
LegendGalaxy,RPG,58855,35
LegendLegend,RPG,373,67
LegendLegend,Aventura,61239,90
EmpireLegend,Accion,14682,64
WarriorEmpire,Aventura,39313,13
LegendEmpire,Estrategia,24459,70
EmpireGalaxy,Simulacion,56842,14
LegendEmpire,RPG,27275,15
LastDragon,Aventura,47475,74
EmpireWarrior,RPG,46032,78
LastDragon,Estrategia,2215,46
GalaxyLast,Estrategia,10143,95
LastGalaxy,Aventura,51149,10
WarriorWarrior,Estrategia,31230,55
EmpireDragon,Simulacion,37642,20
DragonGalaxy,Simulacion,66347,10
LastWarrior,Estrategia,63053,32
GalaxyWarrior,RPG,31193,93
DragonWarrior,RPG,23586,54
WarriorEmpire,Aventura,1625,43
DragonLegend,RPG,58795,27
EmpireWarrior,RPG,2033,6
WarriorGalaxy,Estrategia,36386,33
LegendDragon,Simulacion,10253,45
EmpireLast,Accion,11084,67
LegendEmpire,RPG,4212,38
LastGalaxy,Accion,52324,62
LastGalaxy,Simulacion,37058,85
LegendDragon,Accion,52666,77
DragonLegend,Accion,44171,7
LastGalaxy,Accion,68506,36
EmpireWarrior,Estrategia,47494,57
GalaxyWarrior,Aventura,28956,28
DragonWarrior,Aventura,55352,81
DragonGalaxy,Accion,53613,74
EmpireWarrior,RPG,67465,30
DragonGalaxy,RPG,6479,64
EmpireWarrior,Estrategia,60642,56
LegendGalaxy,Aventura,46918,81
EmpireLegend,Accion,21249,82
EmpireWarrior,Estrategia,45721,25
GalaxyDragon,Simulacion,58081,51
LegendGalaxy,Estrategia,2723,26
EmpireDragon,Aventura,62656,0
LegendGalaxy,RPG,22857,23
EmpireDragon,Accion,63233,77
WarriorGalaxy,Aventura,21860,48
GalaxyGalaxy,Aventura,7939,92
LegendLast,RPG,34001,12
EmpireWarrior,RPG,66223,85
EmpireGalaxy,Estrategia,55253,55
DragonEmpire,Estrategia,64946,65
GalaxyEmpire,RPG,38860,56
EmpireWarrior,Aventura,25622,17
EmpireGalaxy,Aventura,9574,74
WarriorWarrior,Accion,61778,42
GalaxyWarrior,Accion,25929,30
DragonDragon,Estrategia,27742,55
WarriorDragon,Simulacion,37735,48
LastEmpire,Estrategia,67579,29
LegendGalaxy,RPG,44401,34
WarriorDragon,Accion,19331,46
DragonGalaxy,Estrategia,61851,84
LastLast,Estrategia,16870,9
WarriorWarrior,RPG,33423,73
LegendLast,RPG,19953,59
DragonEmpire,Simulacion,35675,39
WarriorEmpire,Estrategia,15332,30
WarriorLegend,Aventura,49833,22
DragonGalaxy,RPG,19948,34
LegendLegend,Simulacion,40250,80
LegendLast,Accion,27927,59
LastGalaxy,Aventura,5490,59
LegendEmpire,RPG,17491,18
WarriorWarrior,Aventura,789,33
WarriorWarrior,Estrategia,28357,100
DragonDragon,Simulacion,194,38
EmpireLegend,Estrategia,48614,42
WarriorLast,Accion,69032,35
WarriorLegend,Aventura,33373,60
LegendWarrior,Accion,28028,22
LastEmpire,RPG,14640,45
EmpireDragon,RPG,49874,57
WarriorGalaxy,RPG,15009,45
DragonLast,Aventura,89,10
EmpireLegend,RPG,8776,36
LegendEmpire,Accion,56602,0
DragonLegend,Aventura,60247,27
GalaxyLegend,Estrategia,4658,95
WarriorEmpire,RPG,34698,68
LastLast,RPG,45558,16
WarriorLast,Estrategia,19507,31
GalaxyLegend,Aventura,60249,7
DragonLegend,Estrategia,53825,2
DragonWarrior,Accion,8048,53
WarriorLegend,Aventura,55297,92
LastDragon,Simulacion,62554,51
LegendEmpire,Estrategia,33795,96
DragonWarrior,Aventura,18623,93
WarriorLegend,Simulacion,20394,18
LegendWarrior,Simulacion,50884,62
EmpireLegend,RPG,57929,41
DragonLast,Accion,17739,32
LegendEmpire,RPG,8350,3
WarriorLegend,Aventura,19221,2
GalaxyDragon,Estrategia,42278,27
DragonWarrior,Accion,66536,83
DragonWarrior,Simulacion,58577,25
GalaxyGalaxy,Estrategia,66411,26
LastWarrior,Estrategia,17334,82
WarriorLast,Aventura,46919,21
LegendLegend,Simulacion,59728,5
LegendEmpire,Accion,30217,40
LegendLast,Estrategia,19626,36
EmpireLegend,RPG,26482,34
DragonLegend,Accion,19966,21
GalaxyEmpire,Simulacion,65710,87
GalaxyLast,RPG,16812,82
WarriorWarrior,Aventura,984,47
EmpireLegend,Aventura,66885,88
EmpireWarrior,Accion,5609,58
LastLegend,Estrategia,40562,68
EmpireGalaxy,Simulacion,9298,21
EmpireLast,Estrategia,26682,90
LastEmpire,Accion,61662,10
LegendWarrior,Accion,69889,81
LastGalaxy,Accion,12533,66
EmpireDragon,Accion,11638,90
EmpireLast,Aventura,19490,24
EmpireGalaxy,Simulacion,66770,25
WarriorDragon,Estrategia,59778,3
WarriorWarrior,Aventura,64375,97
EmpireLast,Estrategia,8812,63
EmpireLast,Aventura,29837,35
LastLast,Estrategia,39860,40
EmpireLast,Estrategia,22521,11
EmpireDragon,RPG,41904,85
LastWarrior,Simulacion,52450,46
EmpireGalaxy,Accion,30674,15
LastGalaxy,Simulacion,66117,73
DragonWarrior,Accion,45123,100
WarriorEmpire,Estrategia,23988,54
EmpireLegend,RPG,27060,15
WarriorGalaxy,Aventura,40437,12
DragonEmpire,Simulacion,55163,50
LastWarrior,RPG,21443,8
LegendLast,Accion,61012,3
LastLegend,Aventura,65706,14
GalaxyLegend,Estrategia,30245,76
GalaxyWarrior,RPG,57872,32
EmpireDragon,Estrategia,1982,25
LegendWarrior,Accion,60762,10
WarriorWarrior,Aventura,64864,98
WarriorGalaxy,Estrategia,65731,72
WarriorDragon,Accion,57111,95
EmpireGalaxy,Aventura,41389,62
WarriorDragon,RPG,40848,82
LastDragon,Accion,17772,22
GalaxyEmpire,RPG,52101,90
LastDragon,Aventura,429,94
WarriorEmpire,Aventura,36826,27
LegendDragon,Accion,23456,60
GalaxyWarrior,Simulacion,5322,55
LegendEmpire,RPG,29464,39
GalaxyWarrior,Accion,34283,5
LastDragon,RPG,62464,48
LastDragon,RPG,15644,20
GalaxyLegend,Simulacion,23042,84
LegendEmpire,Estrategia,59404,74
EmpireDragon,RPG,20263,81
LegendDragon,Aventura,52823,79
LastLast,Estrategia,15507,14
WarriorWarrior,Accion,55845,76
LastLast,RPG,50239,67
LastLegend,Simulacion,48512,86
GalaxyLast,Aventura,51721,53
LastLegend,Accion,3522,79
LegendEmpire,Simulacion,33317,98
LegendLegend,RPG,38346,25
EmpireLegend,Accion,60405,14
WarriorLast,Aventura,44409,11
EmpireLast,Simulacion,67382,2
EmpireEmpire,Simulacion,68354,87
LegendLegend,Estrategia,31309,91
GalaxyDragon,RPG,5448,51
LegendLegend,RPG,9304,41
LastLast,Simulacion,39019,5
WarriorDragon,RPG,16546,15
LastGalaxy,Simulacion,31884,18
LastEmpire,Estrategia,56913,80
GalaxyGalaxy,Estrategia,28966,88
GalaxyDragon,Aventura,39180,69
LegendEmpire,RPG,5560,8
DragonWarrior,Estrategia,18346,99
EmpireLast,Accion,63046,81
GalaxyLast,Estrategia,25226,39
LastGalaxy,Estrategia,9759,40
LastLast,RPG,58778,19
DragonWarrior,Aventura,3383,10
GalaxyGalaxy,Aventura,18121,59
GalaxyDragon,Simulacion,62894,57
DragonLegend,Aventura,36978,62
EmpireLegend,Aventura,2769,42
DragonLegend,Estrategia,41704,41
GalaxyGalaxy,Simulacion,21455,29
LastDragon,Accion,39806,99
DragonGalaxy,Aventura,13902,16
